"EF1","BOGENART","FALLNR","LEISTUNGSGRUPPE","PERSONENGRUPPE","TAETIGKEITSSCHLUESSEL1","TAETIGKEITSSCHLUESSEL2","TAETIGKEITSSCHLUESSEL3","TAETIGKEITSSCHLUESSEL4","TAETIGKEITSSCHLUESSEL5","EF3U1","EF3U2","EF4","EF5","EF6","EF7","EF8","EF9","EF10","EF11","EF12U1","EF12U2","EF14U1","EF14U2","EF15","EF16U1","EF16U2","EF17","EF18","EF19","EF20","EF21","EF22","EF23","EF24","EF25","EF26","EF27","EF28","EF29","EF33","EF34","EF35","EF36","EF37","EF38","EF39","EF40","EF41","EF42","EF43","EF44","EF45","EF46","EF47","EF48","EF49","EF50","EF52","EF53","EF55","EF57","EF58","EF59U1","EF59U3","YEAR","KEYE","B21","B23","B24","B27","B28","B29","B412","B423","B43","B52","KEYL","EF21H","MONTHS_OF_SERVICE"
31033,1,28373,2,118,7562,3,2,2,4,3065,2,12093,246,"a",4,1,5,2,1986,6,1987,4,2018,65046,6,6,3,3,162,193,281525,5774,7544,179306,3880,236,911315,1832025,99,1,296743,27541,4,27,500,"aaaaaaaa",61,53,280,3,175351,688904,0,428599,1944.57995605469,11,21.3500003814697,90.25,39,51889,3,1,4,2,2018,"aaaaaa","a",374,"a","aa","a","aaa",100000000,115743,155.580001831055,68.7900009155273,40859,1737.80864197531,31
39901,1,13875,2,599,63647,7,9,1,4,667,2,13678,676,"",4,1,2,2,1986,7,2002,4,2018,21546,1,7,1,0,304,158,5301,5366,3460,181866,851,251,4297324,2520492,89,1,855406,38746,7,54,205,"aaaaaaaa",18,88,343,2,24630,5934770,0,1516364,1022.58001708984,68,45.3499984741211,1.25,32,206931,2,1,1,3,2018,"aaaaaa","a",696,"a","aa","a","aaa",100000000,173295,1517.57995605469,145.789993286133,50218,17.4375,16
68774,1,21280,3,175,14008,3,5,2,3,634,3,58983,607,"a",4,1,4,2,1995,9,1964,4,2018,48949,7,2,5,2,153,46,178587,500,2584,108151,3334,190,4627801,1882433,73,2,680317,54274,7,25,404,"aaaaaaaa",6,24,426,7,168534,6951824,0,3627308,603.580017089844,25,50.3499984741211,52.25,15,329856,2,2,2,3,2018,"aaaaaa","a",378,"a","aa","a","aaa",100000000,161324,1648.57995605469,253.789993286133,2491,1167.23529411765,54
3177,1,40287,2,669,49144,9,3,1,1,4004,8,57947,35,"aaa",4,1,3,1,1997,10,1994,4,2018,46130,2,4,5,62,371,110,61160,4226,2115,86579,993,277,6356267,273204,4,1,480770,31103,4,34,1361,"aaaaaaaa",49,35,69,4,144691,691443,0,2203619,711.580017089844,20,29.3500003814697,33.25,0,102645,3,3,2,3,2018,"aaaaaa","a",154,"a","aa","a","aaa",100000000,2130,1643.57995605469,179.789993286133,8244,164.851752021563,24
1244,1,21364,2,637,90138,7,6,2,1,1429,3,29367,232,"aaa",5,1,2,1,1930,8,1967,4,2018,10476,5,5,5,73,338,140,176896,2865,4990,131774,3461,243,3647410,4797134,51,1,276891,28281,5,31,1220,"aaaaaaaa",29,29,462,8,114512,5775149,0,450301,1349.57995605469,9,39.3499984741211,24.25,2,259009,2,3,2,3,2018,"aaaaaa","a",570,"a","aa","a","aaa",100000000,48035,1231.57995605469,812.789978027344,34101,523.360946745562,51
66505,1,31406,1,327,58322,7,5,1,3,4129,2,43455,486,"",3,1,1,1,1945,8,1963,4,2018,67598,7,3,2,4,237,151,101724,3730,1057,144875,2248,234,7391581,5030425,92,1,751758,5551,6,55,558,"aaaaaaaa",9,62,559,4,63481,6501291,0,3289856,2318.580078125,19,35.3499984741211,63.25,25,262828,1,2,3,4,2018,"aaaaaa","a",407,"a","aa","a","aaa",100000000,36559,1372.57995605469,785.789978027344,13411,429.215189873418,55
57373,1,9145,2,523,20945,6,6,1,3,2720,7,60180,870,"",1,1,4,2,1935,5,1978,4,2018,27638,8,5,3,62,284,185,296695,2372,5667,83032,3300,253,5457754,1021431,83,1,315890,2163,7,52,194,"aaaaaaaa",63,18,68,8,72249,1869861,1,121268,850.580017089844,20,34.3499984741211,88.25,20,270028,3,2,2,5,2018,"aaaaaa","a",362,"a","aa","a","aaa",100000000,109627,423.579986572266,893.789978027344,46999,1044.70070422535,40
59381,1,30851,2,139,48738,1,9,2,3,3186,6,67713,264,"",4,1,4,2,1942,2,1994,4,2018,84838,1,1,4,81,260,40,29466,2216,660,115726,2257,202,512317,1151247,92,1,523466,26830,6,54,1093,"aaaaaaaa",49,86,960,7,193672,5921247,0,2050058,1168.57995605469,5,24.3500003814697,49.25,13,191270,2,3,4,1,2018,"aaaaaa","a",777,"a","aa","a","aaa",100000000,33861,1703.57995605469,1079.7900390625,58066,113.330769230769,24
34649,1,544,5,208,25164,1,1,2,2,3587,0,91447,482,"a",2,1,2,1,1941,6,1963,4,2018,54600,1,1,3,60,22,165,141690,3016,3611,139127,698,89,4879541,5061682,21,2,556023,61973,4,49,990,"aaaaaaaa",3,16,652,8,124608,2493420,1,2214248,427.579986572266,13,12.3500003814697,58.25,40,138394,2,3,4,3,2018,"aaaaaa","a",398,"a","aa","a","aaa",100000000,51233,1617.57995605469,1116.7900390625,48765,6440.45454545455,55
28751,1,23441,5,478,66449,9,1,2,4,949,1,58936,512,"aaa",5,1,5,1,1942,12,1966,4,2018,13991,3,3,2,17,13,72,316208,6356,4571,129112,1929,60,6152857,3915228,41,1,765893,40486,5,44,1229,"aaaaaaaa",36,20,43,7,102186,508578,1,2645478,100.580001831055,80,7.34999990463257,1.25,11,66960,2,1,1,1,2018,"aaaaaa","a",71,"a","aa","a","aaa",100000000,30232,1315.57995605469,883.789978027344,42726,24323.6923076923,52
34963,1,5628,1,194,7143,6,6,2,2,401,3,69306,343,"a",1,1,1,1,1993,7,1995,4,2018,46021,8,5,5,8,226,140,105338,2887,510,61576,1276,154,7404727,862440,80,1,382096,21702,7,34,398,"aaaaaaaa",44,32,565,7,134695,617780,0,3149791,326.579986572266,72,17.3500003814697,4.25,12,158014,3,2,2,2,2018,"aaaaaa","a",525,"a","aa","a","aaa",100000000,50103,1844.57995605469,1046.7900390625,50070,466.097345132743,23
41495,1,16464,3,461,26876,6,1,2,3,4075,3,79862,141,"aa",3,1,3,2,1958,2,1990,4,2018,93287,7,5,3,65,321,94,157797,6194,5953,19135,3776,282,7120925,2185997,64,1,463192,5385,5,31,1063,"aaaaaaaa",36,59,602,3,85524,6782432,0,599629,543.580017089844,66,33.3499984741211,43.25,23,28706,3,1,4,6,2018,"aaaaaa","a",320,"a","aa","a","aaa",100000000,9982,747.580017089844,243.789993286133,6027,491.579439252336,28
6287,1,37600,2,426,72054,8,1,1,1,1405,9,32941,81,"",1,1,3,1,1949,5,1958,4,2018,84723,6,6,4,38,193,82,356041,4097,669,34814,964,323,3068568,5305811,38,2,533075,57145,5,28,141,"aaaaaaaa",54,55,25,2,37181,3858427,0,515881,737.580017089844,57,46.3499984741211,72.25,39,123697,2,1,2,6,2018,"aaaaaa","a",409,"a","aa","a","aaa",100000000,171771,1541.57995605469,1119.7900390625,49468,1844.77202072539,60
15289,1,24933,1,148,34056,5,2,1,3,2550,4,89358,75,"",4,1,1,2,1989,7,1984,4,2018,34390,2,2,3,16,316,102,146300,4009,1141,144498,4069,338,1101656,870468,65,1,614859,15997,5,29,1266,"aaaaaaaa",49,39,671,8,27855,5830789,1,3399653,1779.57995605469,5,48.3499984741211,60.25,2,181779,2,1,2,2,2018,"aaaaaa","a",709,"a","aa","a","aaa",100000000,17328,714.580017089844,684.789978027344,15724,462.974683544304,34
44769,1,22816,2,238,58225,7,7,2,1,240,5,16633,638,"",3,1,2,1,1936,8,2007,4,2018,87123,8,2,4,25,95,67,114844,3297,5399,49118,803,188,3643301,3665175,23,1,316832,35159,5,46,181,"aaaaaaaa",11,35,589,7,97391,1090124,1,666562,261.579986572266,22,35.3499984741211,56.25,4,190802,2,3,2,6,2018,"aaaaaa","a",950,"a","aa","a","aaa",100000000,66247,1528.57995605469,1329.7900390625,10280,1208.88421052632,11
42742,1,19538,1,353,11353,1,3,2,3,1999,9,75248,427,"",1,1,4,2,1931,4,1976,4,2018,77139,4,6,4,47,127,85,225815,3224,5408,117808,1131,74,682621,3269444,44,2,268067,8454,5,46,1237,"aaaaaaaa",22,80,909,1,195257,5668514,0,2225716,679.580017089844,54,19.3500003814697,74.25,7,272494,2,1,3,5,2018,"aaaaaa","a",615,"a","aa","a","aaa",100000000,35840,1771.57995605469,397.790008544922,11130,1778.07086614173,42
36978,1,29036,1,596,17010,5,3,1,4,3620,2,8675,396,"",3,1,5,1,2004,7,2005,4,2018,92033,4,6,5,50,384,110,45794,5866,3807,158525,154,312,410113,162293,26,1,352804,27881,5,58,1019,"aaaaaaaa",10,61,192,3,68594,3838762,0,1854695,1038.57995605469,74,32.3499984741211,58.25,32,179171,3,1,4,2,2018,"aaaaaa","a",187,"a","aa","a","aaa",100000000,142134,631.580017089844,706.789978027344,31011,119.255208333333,13
23498,1,17386,1,492,93934,9,2,1,1,2759,5,8455,799,"",1,1,5,1,1995,1,1974,4,2018,81393,5,6,3,8,319,190,128830,4863,442,111023,2839,160,6332383,2456489,75,1,848232,49979,7,55,1314,"aaaaaaaa",14,47,727,8,53515,7131407,0,4324061,1929.57995605469,83,31.3500003814697,85.25,37,160071,3,2,3,1,2018,"aaaaaa","a",763,"a","aa","a","aaa",100000000,23044,704.580017089844,95.7900009155273,45807,403.855799373041,44
33062,1,27069,3,631,55951,5,6,1,2,3958,8,63503,601,"aa",1,1,1,2,1958,9,1972,4,2018,55415,5,5,1,41,176,64,102845,1244,3300,39784,1617,156,5572234,2083868,44,2,853500,5200,6,44,821,"aaaaaaaa",26,22,400,3,46497,1960646,0,625040,1326.57995605469,30,28.3500003814697,67.25,5,30696,3,1,3,3,2018,"aaaaaa","a",858,"a","aa","a","aaa",100000000,68025,1056.57995605469,419.790008544922,8194,584.346590909091,46
44753,1,29322,5,366,26165,1,8,2,3,1328,4,77770,480,"",5,1,5,2,1928,2,2015,4,2018,4721,8,2,5,45,81,67,243709,6275,1155,91284,176,155,2636030,1929391,61,2,556424,59511,4,26,446,"aaaaaaaa",41,30,736,4,14303,4197329,1,4307909,1185.57995605469,9,29.3500003814697,69.25,0,167851,1,1,1,2,2018,"aaaaaa","a",346,"a","aa","a","aaa",100000000,149603,809.580017089844,813.789978027344,49207,3008.75308641975,3
39914,1,6044,2,777,60789,9,6,1,4,1525,1,75856,574,"",5,1,3,2,1941,1,2000,4,2018,40802,4,6,2,13,136,30,371144,5792,1573,14230,2840,150,6074395,262562,32,1,722413,47633,6,36,506,"aaaaaaaa",48,64,155,8,29546,5988977,0,5037846,1689.57995605469,79,38.3499984741211,34.25,30,285182,3,2,1,4,2018,"aaaaaa","a",654,"a","aa","a","aaa",100000000,183285,1627.57995605469,434.790008544922,11101,2729,18
42971,1,6323,4,672,3162,3,3,2,2,1871,1,55627,682,"",4,1,2,1,1993,12,2016,4,2018,28390,3,2,3,15,365,78,175315,364,7637,157302,1618,351,2977344,4476923,68,2,460495,9010,4,27,1272,"aaaaaaaa",32,47,407,2,156730,1366508,0,2170344,52.5800018310547,51,19.3500003814697,88.25,16,115079,1,1,1,2,2018,"aaaaaa","a",556,"a","aa","a","aaa",100000000,19749,1792.57995605469,972.789978027344,3262,480.315068493151,2
43635,1,21935,1,468,8070,1,8,1,1,3401,6,56956,263,"",1,1,3,2,1994,12,1966,4,2018,57331,5,7,2,81,315,30,216015,204,2667,1088,1245,136,730834,245823,9,2,49051,5860,4,51,731,"aaaaaaaa",52,78,91,6,97481,1786339,1,310035,1562.57995605469,6,5.34999990463257,55.25,9,265569,3,1,1,5,2018,"aaaaaa","a",464,"a","aa","a","aaa",100000000,47783,332.579986572266,615.789978027344,39019,685.761904761905,52
66827,1,18153,1,601,13462,7,8,2,3,2824,7,74646,112,"",5,1,2,2,1946,11,1956,4,2018,78675,1,5,4,83,42,189,89329,5361,7184,110190,3110,147,4017116,1747202,54,1,732764,20369,4,49,1307,"aaaaaaaa",56,58,945,2,95326,7033200,0,3396793,560.580017089844,88,50.3499984741211,84.25,36,245932,3,1,3,5,2018,"aaaaaa","a",771,"a","aa","a","aaa",100000000,92984,744.580017089844,540.789978027344,159,2126.88095238095,62
67414,1,29434,5,761,36333,1,8,1,4,2739,1,39818,38,"a",3,1,1,1,1969,7,1959,4,2018,47746,5,3,4,37,224,86,89100,1763,5864,91503,2429,313,530442,813776,96,2,391946,18029,5,47,1248,"aaaaaaaa",53,38,622,5,15897,2963965,0,3393106,1039.57995605469,70,51.3499984741211,69.25,35,93315,1,1,2,1,2018,"aaaaaa","a",310,"a","aa","a","aaa",100000000,183549,1589.57995605469,1190.7900390625,58288,397.767857142857,59
50962,1,5282,5,362,71524,4,8,1,4,4388,1,6313,355,"",4,1,1,2,1938,3,1969,4,2018,62145,4,3,1,20,256,31,168783,5090,7391,138910,1036,154,6874711,3767797,71,1,220957,49664,5,37,1304,"aaaaaaaa",61,84,163,2,50667,531311,0,1851180,519.580017089844,25,48.3499984741211,5.25,0,220435,1,1,1,1,2018,"aaaaaa","a",600,"a","aa","a","aaa",100000000,170980,1048.57995605469,789.789978027344,63715,659.30859375,49
32197,1,31587,3,132,40628,3,5,1,1,3575,4,91476,434,"a",3,1,5,1,1989,5,2015,4,2018,56167,7,5,1,54,361,133,358395,5031,6299,117255,3967,305,5638162,5122129,58,2,246706,41416,6,60,427,"aaaaaaaa",54,53,276,7,6846,5767146,1,2831472,2053.580078125,33,49.3499984741211,98.25,21,266396,3,2,2,6,2018,"aaaaaa","a",130,"a","aa","a","aaa",100000000,168015,80.5800018310547,304.790008544922,10482,992.783933518006,3
33526,1,27334,4,619,54597,1,9,1,1,3668,2,33218,319,"aa",2,1,3,2,1955,6,2006,4,2018,2695,8,5,5,65,389,74,64766,2772,2799,86851,491,109,6909620,3416653,68,2,137183,18554,5,46,552,"aaaaaaaa",63,17,154,7,17666,6067734,1,3402834,1220.57995605469,74,38.3499984741211,75.25,5,299020,1,3,3,2,2018,"aaaaaa","a",358,"a","aa","a","aaa",100000000,89580,1614.57995605469,216.789993286133,61633,166.493573264782,12
27934,1,20765,1,771,94525,9,5,2,4,4140,4,64236,218,"",3,1,5,1,1945,10,1967,4,2018,21284,5,2,2,29,238,73,251011,3973,7678,63093,2604,330,2922400,1606292,75,1,909102,3620,5,31,706,"aaaaaaaa",27,58,956,7,11092,7139385,1,3800570,409.579986572266,97,21.3500003814697,20.25,25,302113,1,3,2,2,2018,"aaaaaa","a",666,"a","aa","a","aaa",100000000,62740,2342.580078125,502.790008544922,494,1054.66806722689,51
18322,1,39504,3,324,26335,1,7,1,4,4060,0,3708,144,"a",3,1,5,1,1929,10,2006,4,2018,67974,6,7,5,28,349,18,17105,5233,4685,139742,2221,140,208058,1179317,41,2,903139,50029,5,25,776,"aaaaaaaa",35,79,574,2,58255,512616,1,2973026,613.580017089844,38,35.3499984741211,11.25,27,205793,1,3,3,1,2018,"aaaaaa","a",297,"a","aa","a","aaa",100000000,104194,835.580017089844,1088.7900390625,43296,49.0114613180516,12
33423,1,32586,1,712,63411,5,5,2,4,2884,1,84947,499,"",4,1,4,2,1985,3,2002,4,2018,34541,6,4,2,69,313,159,210427,5951,5402,112604,2720,115,5797387,2419156,85,2,212622,34228,5,50,280,"aaaaaaaa",53,53,15,7,163228,2323871,0,5335448,2289.580078125,4,22.3500003814697,78.25,31,65530,1,2,3,6,2018,"aaaaaa","a",355,"a","aa","a","aaa",100000000,94536,22.5799999237061,146.789993286133,70769,672.290734824281,16
19214,1,1560,1,630,70918,7,4,1,1,2644,1,78226,258,"aaa",5,1,4,1,1971,11,2004,4,2018,82631,0,7,1,15,43,13,375953,4187,2969,120181,3546,188,1074541,3707011,81,2,490325,29792,4,38,776,"aaaaaaaa",2,47,648,7,162153,2041670,0,4313211,401.579986572266,62,22.3500003814697,92.25,31,33940,3,2,1,1,2018,"aaaaaa","a",240,"a","aa","a","aaa",100000000,68385,1186.57995605469,571.789978027344,13345,8743.09302325581,14
17289,1,37736,1,523,47134,8,4,2,3,1122,6,66391,783,"aa",4,1,3,1,1979,3,1956,4,2018,56914,2,1,5,25,364,123,346077,2021,5285,67985,1081,215,1249290,2348169,64,1,37994,9996,7,36,197,"aaaaaaaa",56,61,106,6,56274,2198060,1,948640,369.579986572266,11,44.3499984741211,58.25,35,311193,3,3,1,3,2018,"aaaaaa","a",250,"a","aa","a","aaa",100000000,33688,574.580017089844,1253.7900390625,56807,950.760989010989,62
39650,1,26293,2,683,70016,7,2,2,2,3731,7,10408,237,"a",5,1,2,2,2000,3,2015,4,2018,76090,8,6,5,81,108,80,50276,3770,7512,110696,775,176,3797447,3005940,6,1,381347,50782,4,34,915,"aaaaaaaa",12,42,222,1,119971,563755,0,1296216,2176.580078125,13,35.3499984741211,66.25,17,217123,3,1,4,3,2018,"aaaaaa","a",361,"a","aa","a","aaa",100000000,182894,1273.57995605469,761.789978027344,25591,465.518518518519,3
10521,1,30575,4,519,28009,1,9,2,4,160,5,92864,144,"aa",2,1,5,2,1961,12,1984,4,2018,35797,4,1,5,73,29,2,182258,111,2488,81837,1172,31,5173306,1345111,15,2,285561,38778,6,55,537,"aaaaaaaa",27,74,402,6,202688,2993858,1,2016720,1387.57995605469,65,49.3499984741211,5.25,17,287454,2,1,3,2,2018,"aaaaaa","a",570,"a","aa","a","aaa",100000000,43404,1456.57995605469,1056.7900390625,64283,6284.75862068965,34
68258,1,4966,1,658,52599,2,8,1,2,3852,6,76925,479,"",5,1,4,2,1931,9,1991,4,2018,9273,0,1,2,33,374,75,145718,2345,1817,40811,1416,302,909870,4158983,71,2,418827,61589,4,33,1055,"aaaaaaaa",8,43,875,2,111311,3093264,1,4671245,1311.57995605469,70,18.3500003814697,50.25,24,67009,3,1,3,3,2018,"aaaaaa","a",889,"a","aa","a","aaa",100000000,28852,2236.580078125,1263.7900390625,60088,389.620320855615,27
45369,1,5521,3,765,8121,3,4,2,3,3596,0,53818,64,"aa",5,1,2,2,1996,8,2000,4,2018,24297,3,1,4,18,377,46,223406,4403,5420,104905,2579,209,3209231,2121660,5,1,521709,17204,6,36,109,"aaaaaaaa",22,70,441,6,141645,4739372,0,5226422,861.580017089844,24,43.3499984741211,57.25,27,45136,1,1,4,3,2018,"aaaaaa","a",602,"a","aa","a","aaa",100000000,168574,424.579986572266,1257.7900390625,23453,592.588859416446,18
53350,1,38159,5,742,90140,3,1,2,2,3893,5,46955,547,"",4,1,2,1,1955,4,1957,4,2018,8129,7,4,4,45,143,35,376534,3592,2217,77404,323,322,3087757,570111,73,2,156697,26637,4,53,830,"aaaaaaaa",51,39,446,5,189631,2957789,1,1982486,1982.57995605469,30,21.3500003814697,2.25,35,221465,3,1,4,4,2018,"aaaaaa","a",513,"a","aa","a","aaa",100000000,76740,231.580001831055,494.790008544922,3160,2633.1048951049,61
56096,1,23098,4,189,57860,6,6,1,4,3922,6,81835,861,"aaa",4,1,2,2,1992,5,2017,4,2018,37421,3,5,5,62,20,66,340672,6362,5446,1226,2793,158,1173150,5261195,88,1,260422,43295,4,29,481,"aaaaaaaa",5,78,179,5,56544,4222795,1,3739654,1490.57995605469,70,38.3499984741211,81.25,14,5133,1,1,3,3,2018,"aaaaaa","a",23,"a","aa","a","aaa",100000000,7295,2199.580078125,1268.7900390625,19983,17033.6,1
43692,1,41913,3,477,82212,5,1,1,1,3808,7,46738,851,"",2,1,3,2,2001,6,2004,4,2018,44928,5,5,3,65,58,113,278836,6222,5090,60385,1042,355,4231609,4188464,78,2,659620,36243,4,39,1267,"aaaaaaaa",35,41,733,5,126885,124677,1,1577729,1919.57995605469,47,36.3499984741211,18.25,31,11118,1,1,4,6,2018,"aaaaaa","a",420,"a","aa","a","aaa",100000000,37818,1613.57995605469,1197.7900390625,32858,4807.51724137931,14
69271,1,14625,1,645,34227,9,5,2,4,4217,4,1557,647,"a",3,1,4,2,1949,11,1965,4,2018,78585,2,4,1,67,74,49,129955,8414,5070,80089,439,214,3300434,4331577,76,2,970428,31736,6,31,1287,"aaaaaaaa",36,59,349,2,109589,1943296,1,3990639,623.580017089844,77,21.3500003814697,69.25,7,225270,2,1,2,1,2018,"aaaaaa","a",957,"a","aa","a","aaa",100000000,147803,468.579986572266,865.789978027344,7896,1756.14864864865,53
12193,1,13777,1,283,75421,8,5,1,1,318,4,49720,735,"",5,1,1,2,1951,11,1986,4,2018,29565,0,7,4,60,82,139,51759,6470,7012,174406,2226,64,5333619,3459418,43,1,670823,12798,5,55,438,"aaaaaaaa",58,68,808,8,54852,7622848,0,2349606,479.579986572266,56,7.34999990463257,81.25,10,176170,1,2,4,3,2018,"aaaaaa","a",737,"a","aa","a","aaa",100000000,74913,410.579986572266,24.7900009155273,13768,631.207317073171,32
68932,1,38585,1,482,23006,7,3,1,3,390,8,69244,759,"a",5,1,4,1,1938,5,1996,4,2018,53687,7,2,1,64,117,46,45726,8005,6552,23903,3965,298,3402628,488081,78,2,86293,20761,7,46,523,"aaaaaaaa",40,65,784,8,98626,2938529,0,4011396,634.580017089844,57,30.3500003814697,40.25,10,199896,2,3,4,4,2018,"aaaaaa","a",645,"a","aa","a","aaa",100000000,136464,1174.57995605469,735.789978027344,24318,390.820512820513,22
21709,1,17191,5,162,42714,9,3,2,2,4244,7,74143,678,"",5,1,1,1,1947,8,1973,4,2018,54823,7,3,3,34,327,119,72855,5860,8195,118379,1137,95,7035799,4019612,11,2,363831,14049,4,37,1046,"aaaaaaaa",3,51,480,5,20298,2341890,0,2175833,1972.57995605469,44,27.3500003814697,11.25,24,148496,1,3,1,2,2018,"aaaaaa","a",133,"a","aa","a","aaa",100000000,184538,1324.57995605469,1035.7900390625,39091,222.798165137615,45
7545,1,41099,3,249,24134,1,8,2,2,1552,4,4107,10,"",5,1,1,1,1990,2,1968,4,2018,5821,4,5,5,67,98,53,311502,7845,2003,145960,372,256,3498905,1106100,79,1,210320,40714,7,40,253,"aaaaaaaa",61,52,177,6,91146,899089,1,4868249,1270.57995605469,51,32.3499984741211,60.25,34,234435,1,2,2,5,2018,"aaaaaa","a",175,"a","aa","a","aaa",100000000,155914,2114.580078125,1057.7900390625,24640,3178.59183673469,50
67682,1,31139,3,572,28411,6,2,2,4,2765,2,27042,361,"",2,1,4,1,1960,9,1996,4,2018,24718,1,2,5,9,68,60,36795,6466,747,147639,2612,214,7692091,288302,56,2,764167,19805,7,44,457,"aaaaaaaa",35,61,75,7,132178,6428034,0,2092628,1014.58001708984,85,14.3500003814697,42.25,24,16477,1,1,1,2,2018,"aaaaaa","a",541,"a","aa","a","aaa",100000000,153183,661.580017089844,1222.7900390625,54463,541.102941176471,22
38008,1,16584,4,160,86971,8,1,1,1,1571,5,73217,126,"",3,1,3,1,1954,3,1988,4,2018,85810,1,1,1,38,310,35,179457,6145,4880,164243,3021,239,2429086,582556,89,2,794988,38974,5,49,1033,"aaaaaaaa",15,44,664,2,78908,3077847,0,120265,1644.57995605469,11,5.34999990463257,15.25,18,77909,3,1,3,3,2018,"aaaaaa","a",64,"a","aa","a","aaa",100000000,94182,1304.57995605469,1325.7900390625,62156,578.893548387097,30
3035,1,39491,1,382,29762,5,4,1,3,1820,6,17673,331,"aa",4,1,4,1,1989,5,2002,4,2018,75578,2,2,4,35,271,72,223607,1837,2747,118438,1010,137,2889040,2636737,34,1,605592,43315,4,56,515,"aaaaaaaa",19,20,669,6,185613,4215021,0,3794518,1655.57995605469,11,50.3499984741211,77.25,9,224581,2,1,4,5,2018,"aaaaaa","a",881,"a","aa","a","aaa",100000000,15094,1984.57995605469,880.789978027344,65505,825.118081180812,16
32571,1,33300,1,353,90485,7,1,1,3,1668,5,20725,227,"",4,1,2,2,1940,6,1989,4,2018,34416,6,1,5,84,374,27,101121,5622,470,24978,2558,267,1145140,3188894,66,1,370637,1625,5,60,662,"aaaaaaaa",52,71,190,2,115586,6420698,1,4126132,1758.57995605469,35,10.3500003814697,32.25,19,318428,1,3,4,6,2018,"aaaaaa","a",807,"a","aa","a","aaa",100000000,151548,1813.57995605469,929.789978027344,13560,270.377005347594,29
70753,1,2225,3,641,58909,7,1,1,1,500,2,19891,602,"",3,1,2,1,1988,1,1988,4,2018,29698,5,4,4,20,339,130,230310,5140,1182,134404,3568,173,3219510,4063981,43,2,56467,24447,5,41,1103,"aaaaaaaa",29,18,713,4,127379,1163020,1,2388594,1427.57995605469,92,44.3499984741211,99.25,39,272628,3,3,1,3,2018,"aaaaaa","a",191,"a","aa","a","aaa",100000000,73756,1562.57995605469,519.789978027344,24121,679.380530973451,30
33188,1,29220,3,810,34220,1,5,2,3,866,0,60696,4,"aa",2,1,5,1,1957,6,2003,4,2018,30020,8,3,4,31,271,192,231608,4159,5151,108735,2472,58,3290771,3153183,9,2,758634,47684,7,27,1367,"aaaaaaaa",45,20,592,7,26729,4953938,0,321910,1846.57995605469,11,4.34999990463257,77.25,14,187325,3,2,4,6,2018,"aaaaaa","a",845,"a","aa","a","aaa",100000000,7014,1614.57995605469,200.789993286133,20426,854.642066420664,15
38210,1,31364,4,251,86664,9,8,2,1,1567,3,17250,220,"",5,1,4,2,1975,1,1966,4,2018,84445,1,1,4,4,343,192,176899,1767,6339,101182,3875,338,4928730,4064046,4,1,442415,21567,5,54,256,"aaaaaaaa",54,77,513,4,1029,3086482,1,362407,864.580017089844,12,21.3500003814697,7.25,40,310576,2,3,3,6,2018,"aaaaaa","a",456,"a","aa","a","aaa",100000000,57252,1209.57995605469,609.789978027344,22726,515.740524781341,52
54636,1,201,1,252,40062,8,9,2,4,1951,7,56958,6,"aa",1,1,5,2,1955,10,1970,4,2018,56305,2,6,5,52,180,95,49858,5434,8297,97499,3991,223,2910273,4143904,45,1,43743,5281,4,39,303,"aaaaaaaa",43,70,487,8,141367,5103458,0,1573377,959.580017089844,8,30.3500003814697,38.25,6,9109,1,1,3,5,2018,"aaaaaa","a",662,"a","aa","a","aaa",100000000,69661,1956.57995605469,597.789978027344,68343,276.988888888889,48
24729,1,17846,4,708,83009,2,9,2,3,2698,6,63300,315,"aa",3,1,5,2,1983,3,1982,4,2018,51066,4,5,1,6,265,83,289350,5209,7703,1343,2159,46,5520449,675080,7,1,466681,25916,4,50,612,"aaaaaaaa",40,88,482,8,193823,5851403,0,2771737,2040.57995605469,58,42.3499984741211,65.25,8,290244,3,1,3,4,2018,"aaaaaa","a",657,"a","aa","a","aaa",100000000,183016,890.580017089844,179.789993286133,12182,1091.88679245283,36
12104,1,32341,3,534,76996,9,2,2,4,3144,2,88514,718,"",1,1,2,2,1990,9,1970,4,2018,59435,6,1,5,0,34,50,50977,7930,293,171593,3016,274,3659850,631827,12,1,677069,32672,7,39,641,"aaaaaaaa",57,56,818,4,129418,4439489,0,4607784,2274.580078125,3,48.3499984741211,56.25,34,187795,2,3,3,5,2018,"aaaaaa","a",931,"a","aa","a","aaa",100000000,149983,1491.57995605469,666.789978027344,58149,1499.32352941176,48
13602,1,8559,2,780,8731,9,1,2,4,1375,7,81059,523,"aa",1,1,2,1,1961,4,2018,4,2018,30099,8,3,4,45,373,42,372056,6594,4793,61958,3752,352,5067518,828774,56,1,624117,48430,4,35,514,"aaaaaaaa",8,78,199,7,8422,1546649,0,1629057,1924.57995605469,57,51.3499984741211,89.25,8,255250,2,1,3,1,2018,"aaaaaa","a",164,"a","aa","a","aaa",100000000,45370,1168.57995605469,220.789993286133,1694,997.469168900804,0
